customer_id,location_number,location_type,latitude,longitude
78QPRZL,2,NA,-0.069794147,0.448862298
YZ3E9NB,0,NA,1.212594794,0.402783928
E8CSP4X,0,NA,0.918585385,-78.69946918
E8CSP4X,1,NA,0.920271771,0.430972832
DT71JAG,0,NA,-0.293881923,0.132650182
MUKR0JA,0,Work,-0.471670192,-78.53516625
MUKR0JA,1,Other,0.998355769,-78.70889659
MUKR0JA,2,NA,0.994804469,0.42245262
MUKR0JA,3,NA,-0.470711922,0.849873952
MUKR0JA,4,NA,-0.21546755,0.163361722
MUKR0JA,5,NA,-0.284118991,0.410105439
AGOI478,0,Home,19.18268342,3.01654156
FOIQ4S7,0,NA,-0.256281731,-78.56062125
FOIQ4S7,1,NA,-0.256070968,0.120068522
5PZGC0H,0,NA,-0.83127967,0.103564463
E4WHB28,0,NA,-0.586367885,-78.52161107
IUET6ZI,0,NA,-0.062981472,0.540855209
12T0ZEO,0,Work,0.052009615,-78.59705568
NY91SG4,0,Other,-1.357309615,-78.43049977
NY91SG4,1,Home,-1.359986538,0.086544091
JMF2YPN,0,NA,-0.334906227,0.159014483
L74UY5K,0,NA,-0.686191226,0.728821674
EKM5EDT,0,Other,-1.881474359,-0.002628788
EKM5EDT,1,Other,-1.792051282,-0.050715909
YUTV194,0,NA,-0.078478269,-78.58163439
YUTV194,1,Home,-0.0804,0.446387045
YUTV194,2,NA,-0.001524755,0.4857
AOI4W5H,0,Work,0.727028846,-78.67683068
6NAAD0S,0,NA,0.079102158,0.534627455
L7T8Q2S,0,Home,-0.057767692,-78.584082
L7T8Q2S,1,NA,-0.115726434,0.617392379
L7T8Q2S,2,Home,0.046791994,0.839775974
J93NJ75,0,Home,-1.718983001,-0.050542923
8N8SWBY,0,NA,-0.771176665,0.800380267
9BYS4PI,0,Home,0.60471446,0.558620272
PTQOOYC,0,NA,-0.8581262,0.08804956
YYWX8G8,0,NA,1.083590385,-78.71896977
YYWX8G8,1,NA,0.908859808,-78.6983198
YYWX8G8,2,NA,0.909950146,0.434985025
YYWX8G8,3,NA,-0.39201917,0.628704412
M40JD1H,0,Work,0.073389423,-78.59958239
M40JD1H,1,NA,0.073011579,0.857554035
6ZYHMJG,0,Home,-0.537116355,0.119770201
6ZYHMJG,1,NA,-0.225828953,0.267205899
6ZYHMJG,2,NA,0.279424946,0.292359212
5ZR9G3P,0,NA,0.033296065,0.001094935
22RGND7,0,Home,2.240489286,0.727994151
V60UG6Q,0,NA,-0.850655064,0.106143451
58BVWYD,0,NA,-1.771147665,-0.103932979
UMLBJ3J,0,NA,0.106466849,0.629659187
CPXGIQ2,0,Home,-0.275329423,-78.55837016
CPXGIQ2,1,Work,-0.275813584,0.652859376
3HGGXAF,0,Work,0.1114575,-78.60408134
3HGGXAF,1,NA,0.127098728,0.452221088
F5ZKRH8,0,NA,-0.133553515,0.437718177
7O1GQFT,0,Other,0.10117234,-1.07E-05
9IKD2Y4,0,Home,2.113761154,-78.84071723
39ATERD,0,Home,125.7185823,-9.136801409
MK19Z6I,0,NA,-0.261839423,0.633635705
FGR8LCO,0,NA,0.287756538,0.461204614
FGR8LCO,1,NA,0.154403526,0.515016343
1B1UIYH,0,NA,0.003145962,-78.59128089
1B1UIYH,1,Home,-0.295487885,-78.5559878
1B1UIYH,2,NA,0.002735212,0.57062939
1B1UIYH,3,NA,0.001068236,0.611925884
1B1UIYH,4,NA,-0.163196257,0.638684973
CXCG316,0,NA,-0.220341895,0.270063349
DGX5B50,0,Work,-0.157996923,-78.57223673
DGX5B50,1,NA,-0.158126823,0.659469045
DGX5B50,2,Home,0.535601923,0.530361136
8ISWTZH,0,Home,0.096037386,0.462008932
EFCJAYX,0,NA,-0.438265698,0.793107061
EFCJAYX,1,NA,0.503651679,0.553674187
2P3IH0X,0,Work,-0.014672278,0.518164756
2P3IH0X,1,Work,-0.488321824,0.694698946
2P3IH0X,2,Work,-0.250231209,0.636083353
CDZL4MA,0,Home,-0.511115385,-78.53050455
CDZL4MA,1,NA,-0.510814067,0.139444689
ZAVF6KV,0,Home,-0.123790548,0.562033483
ZAVF6KV,1,NA,0.036557771,0.002940477
QA7RAZH,0,Home,0.000885962,-78.5910138
QA7RAZH,1,Other,-0.001207177,-0.003238073
J7OGNXA,0,Other,-0.115178654,-78.57729707
J7OGNXA,1,Other,0.622952692,-78.66453077
J7OGNXA,2,NA,-0.108953261,-0.007048573
J7OGNXA,3,Home,0.738767296,0.055711853
XYQPNUN,0,Home,-0.894232379,0.158443703
OI6T9EP,0,Work,0.029357308,-78.59437859
DY94U9X,0,Other,-0.378630192,-78.54616189
DY94U9X,1,NA,-0.37661516,0.11379662
9GZR2A4,0,NA,1.605928462,-78.78070064
9GZR2A4,1,NA,1.607455576,0.401372567
9GZR2A4,2,Home,0.272024263,0.49510999
9GZR2A4,3,Home,0.680218598,0.540267589
KNBXUH7,0,Other,0.021657692,-78.59346864
KNBXUH7,1,Other,0.295888462,-78.62587773
ELRW3T0,0,Home,0.263363082,0.519578129
0PGUTGW,0,Work,-0.138523985,0.867397578
07SK0NA,0,NA,-0.266747115,-78.55938443
07SK0NA,1,NA,0.047808688,-78.59655921
07SK0NA,2,Home,-0.254222283,0.433175596
KOFMG8G,0,NA,-0.076509329,0.40701809
F2X29GQ,0,Home,-0.742621568,0.089535462
F2X29GQ,1,Other,-0.01658625,-0.008073343
PM1XEPZ,0,Home,-0.639892115,-78.51528548
PM1XEPZ,1,NA,-0.43268462,-78.53977364
PM1XEPZ,2,NA,-0.509939111,0.767129519
PM1XEPZ,3,NA,0.262741189,0.565924351
PM1XEPZ,4,NA,-0.669781842,0.794412626
PM1XEPZ,5,Other,0.566669178,0.529668512
86RSRVR,0,Other,-0.190253077,-78.56842464
86RSRVR,1,NA,-0.459133846,-78.53664782
86RSRVR,2,Home,-0.617646154,-78.51791455
86RSRVR,3,NA,-0.198823807,0.863824416
86RSRVR,4,Other,-0.238992079,0.453091457
98D29PP,0,Home,-0.206718846,-78.56647868
98D29PP,1,NA,-0.206688892,0.274914312
98D29PP,2,Home,-0.589388095,0.755002929
3Z3DV1U,0,Home,-0.350073077,-78.54953682
3Z3DV1U,1,NA,-0.350352035,0.132430873
A44HJYC,0,Home,-1.055169195,-0.090613754
KTE0AVF,0,NA,0.046094742,0.002119813
D2MNEMQ,0,NA,-14.21022235,-3.280580175
39MGW9L,0,Home,-0.132444231,-78.57525659
39MGW9L,1,Home,-0.131563092,0.414547991
5YNZZAO,0,Home,1.784625015,0.724833671
VBL01FU,0,Home,0.205822308,-78.61523355
VBL01FU,1,NA,0.20541254,0.539444108
JXLE0YF,0,Home,204.7961596,44.09946205
W2RF0SD,0,NA,0.538176731,-78.6545118
W2RF0SD,1,Work,0.535678955,0.570057574
X06MNT2,0,NA,0.363831192,0.598998948
X25Q7CG,0,Other,0.046433846,-78.59639673
X25Q7CG,1,NA,0.005959401,-0.002299145
X25Q7CG,2,Other,-0.021796536,0.022190404
GCAI1DU,0,NA,-0.961003269,-78.47733598
GCAI1DU,1,Home,-0.965772948,0.069990026
0O8FXVB,0,NA,0.052734448,-0.009590883
S9YE272,0,Work,-0.652219231,-78.51382864
S9YE272,1,Home,-0.432688747,0.171045641
OJ8F1X0,0,NA,-1.011751364,0.081502532
XCURHHH,0,NA,-0.422036973,-0.107959722
7O0YCFE,0,NA,0.001757574,0.431655023
X6URQIE,0,NA,-0.117879977,-0.000453263
FODKOKN,0,Other,-0.992836731,-78.47357384
FODKOKN,1,Other,-0.992679169,-0.09978885
NW8A814,0,Other,-0.729236618,0.794656951
1QXIO9U,0,NA,0.701936417,0.527257627
VCCUK0K,0,NA,3.067438269,-78.95342452
U7MU4K6,0,Home,-0.116371538,-78.57715609
U7MU4K6,1,Home,-0.11765432,-0.005337773
IP4I95A,0,NA,-1.10783816,0.115056626
FDD0R4X,0,NA,0.190276388,-78.6133963
FDD0R4X,1,NA,0.199715192,0.544154136
FDD0R4X,2,Other,-0.130812639,0.629237926
UYUR6MT,0,Home,-0.730951923,-78.50452386
UYUR6MT,1,Home,-0.729118476,0.784367022
UYUR6MT,2,NA,0.581239166,0.421064097
NVW3HS2,0,Home,-0.821702115,-78.49379884
NVW3HS2,1,Home,-0.818239159,0.054310292
PZFFE5T,0,Home,-0.262934423,-78.55983502
PZFFE5T,1,NA,-0.263893532,0.432243757
BXED7NE,0,NA,-1.792248374,-0.723435252
KTF83SI,0,Home,-0.502594697,-0.07241588
KTF83SI,1,NA,-1.04672903,-0.05857812
45BFTGU,0,Home,1.912393564,0.769413707
78I2MDI,0,Home,-0.104322308,-78.57858009
78I2MDI,1,Home,-0.104263394,0.458158146
3C3VEQX,0,Home,-0.513374231,-78.53023759
S9CH58T,0,Home,0.055903654,-78.59751589
S9CH58T,1,Home,-0.0806075,-78.58138275
S9CH58T,2,Work,0.045797204,-0.056397435
QMA91YT,0,Other,0.075104986,-0.004283973
82KGXGW,0,Home,-0.062710385,-78.58349786
P0I5JSH,0,NA,-0.157821255,-78.57225749
P0I5JSH,1,NA,-0.570925533,0.15098931
LSNKFTR,0,Other,-0.685355769,-78.5099125
LSNKFTR,1,Home,-1.283869808,-78.43917902
RVAQJ28,0,Work,0.135902533,0.590566714
VIKR32F,0,NA,0.699529615,-78.67358077
VIKR32F,1,NA,-1.020910192,-78.47025607
VIKR32F,2,NA,-0.651433027,-78.51392155
GOAIJAK,0,NA,-0.212877911,0.129593287
BSBX0QR,0,NA,-0.212322181,0.632679701
DXW9K7I,0,Home,0.150303654,-78.60867225
DXW9K7I,1,NA,0.461283269,-78.64542439
DXW9K7I,2,NA,0.456328455,0.49752381
DXW9K7I,3,NA,-0.596246607,-0.116583938
MSZLX2A,0,Home,-0.728325,-78.50483432
MSZLX2A,1,Home,-0.018101346,-78.58876984
MSZLX2A,2,Home,0.701478846,-78.67381114
MSZLX2A,3,Home,-0.416601346,-78.54167439
MSZLX2A,4,NA,-0.605089985,0.78960876
MSZLX2A,5,Work,0.69813242,0.429162269
NP508OS,0,Work,-0.186849491,0.100967597
3SB6TZF,0,Home,0.243642692,-78.61970323
3SB6TZF,1,Other,0.245675411,0.536233603
9XQMO87,0,Home,-0.467654808,-78.5356408
9XQMO87,1,NA,-0.466784908,0.749675468
HS411WK,0,NA,0.09357387,-78.60196782
HS411WK,1,NA,0.0950515,0.000553906
YXRBP2U,0,Home,0.115254024,0.57423528
C6VORN0,0,NA,-0.786278269,-78.4979853
Y28FRZF,0,NA,-0.277781731,-78.55808034
C8EQJ3P,0,Home,2.369368397,0.666612408
PTS41RA,0,Other,0.109987846,0.004299423
IBIJDU1,0,NA,-0.498990385,-78.5319375
IBIJDU1,1,NA,-0.137177115,-78.57469725
IBIJDU1,2,Home,-0.503025954,0.698288687
Z9XDZ6M,0,NA,1.92317349,0.715919639
21F2XBQ,0,NA,0.733288707,0.546564809
36OS2A9,0,NA,-0.129759038,-78.57557393
36OS2A9,1,NA,-0.13035608,0.855941019
95IY6HP,0,Other,-0.05120937,0.648629728
B75KNOA,0,NA,-0.07477,-78.58207264
B75KNOA,1,NA,-0.07494057,0.488706056
B75KNOA,2,NA,0.158579356,0.884978816
VEEA3EY,0,NA,-0.086651451,0.438236331
M444YKG,0,Home,-0.397738846,-78.54390359
M444YKG,1,NA,-0.388902796,0.703438536
M444YKG,2,NA,0.094382692,0.276408409
M444YKG,3,NA,-0.846330301,0.719787506
ZTT2KTE,0,Work,0.049623077,-0.009359773
TSOZI66,0,Home,-1.87696685,-0.007578818
K2UPGP9,0,Work,-0.729357308,-78.50471232
9VVKW5N,0,NA,-0.980167839,0.10914706
9VVKW5N,1,Work,-0.571483469,0.150537091
VLELS52,0,NA,-0.127598206,0.13850848
T9S0SP6,0,Home,-0.035709231,-78.58668891
T9S0SP6,1,NA,-0.039286916,0.001871041
9049FVZ,0,Home,0.159242885,-78.6097287
Z3HVCR7,0,Home,-0.683655962,-78.51011339
Z3HVCR7,1,Home,-0.762895147,0.221702538
Z3HVCR7,2,Home,-0.195737419,0.179549904
V90YD8L,0,NA,-0.48278043,0.079470301
KXGT2W5,0,Other,-0.775555769,-78.4992525
KXGT2W5,1,Other,-0.774661792,0.059479462
NKJYR55,0,NA,-0.310154433,0.635351417
1BO8FOA,0,NA,12.61598628,-1.443589322
7KFP6TI,0,NA,0.037869546,0.483799594
7KFP6TI,1,NA,-0.018571595,0.006891402
CQKIHUT,0,NA,0.288561538,-78.62501182
CQKIHUT,1,Home,0.290521454,0.543101514
TZTR0W7,0,Work,-0.143402885,-78.57396148
1773OCL,0,Home,-0.361380673,0.732227775
4AJBFIP,0,NA,-0.832071189,0.088892322
9KC3PRA,0,Work,-0.112692308,-78.57759091
9KC3PRA,1,Work,-0.27587331,0.416578255
AAOCHW0,0,NA,-0.013933212,-0.014775818
FZY0S3M,0,Home,0.067611346,-78.59889952
FZY0S3M,1,NA,0.063467748,-0.010231018
FZY0S3M,2,NA,18.65187298,2.926498774
8DGEYNO,0,Home,13.11514363,-1.4548927
9APA7F9,0,Home,0.235441209,0.490213274
34REGW9,0,Home,-0.253711701,0.652014485
D040B0U,0,Home,0.180980769,-78.61229773
D040B0U,1,NA,0.184352607,0.52186633
TEAU6SJ,0,NA,0.075066319,-0.327484052
ZDOFO5C,0,NA,-0.428930769,-78.54021727
ZDOFO5C,1,NA,-0.426973082,0.849689065
ZDOFO5C,2,Home,0.062001592,0.439069187
GYD7VFZ,0,Work,-0.468655137,0.082210422
S4Z8POS,0,NA,-0.124606538,-78.57618286
S4Z8POS,1,NA,-0.124918701,0.605545353
X79JNN3,0,Home,-0.11995365,-0.000637798
L7D3ZHG,0,NA,13.25389065,-1.356331424
Z5Z6BH6,0,Home,1.559898077,-78.77526068
7MKI91N,0,NA,-0.018748846,-78.58869332
GV5S97S,0,NA,-0.182519865,0.855833307
M8BLSG3,0,Other,0.039004054,0.441574614
JJZN6VC,0,Home,-0.745977115,-78.50274816
JJZN6VC,1,Home,0.117248846,-78.60476577
JJZN6VC,2,NA,-0.761019976,0.795448775
JJZN6VC,3,NA,0.125431148,0.604616083
JJZN6VC,4,Work,-0.347746833,0.728945988
LM55WR5,0,Home,-0.083999314,0.794148777
LVGDSKA,0,Other,0.013286538,-78.59247932
HELTBYX,0,NA,-0.059997597,0.525440889
CW1Z5KA,0,Other,0.091770577,-78.6017547
CW1Z5KA,1,NA,0.091855596,-0.000608933
05NHTS6,0,NA,-0.777907308,0.785804205
JEIGYDE,0,Home,-1.065163269,-78.46502616
UYYAN2O,0,NA,-0.031777647,0.00444541
FUELJG7,0,NA,-1.051253293,-0.090504789
FUELJG7,1,NA,-0.467225471,-0.104878991
IBMC199,0,Home,-0.223433269,-78.56450334
DANI7U9,0,Home,0.886971154,-78.69573295
DANI7U9,1,Other,1.03800906,0.423493478
TZUCFO7,0,Work,0.280582115,-78.6240688
3QSWZII,0,Home,0.254087115,-78.62093757
G9OEV8D,0,NA,1.335494928,0.613582697
PP5NWF5,0,Work,14.0022575,-1.480530656
PP5NWF5,1,NA,-0.619049107,0.088106709
4SJVGNC,0,Work,0.048403877,0.582418918
Y203E68,0,NA,-0.079825306,0.135191181
R6FYF76,0,NA,-0.076868404,-0.007172781
0B23SVJ,0,NA,-0.32756328,0.098613806
IXNVQGV,0,NA,0.015865,-78.59278405
IXNVQGV,1,NA,0.017489847,0.587908928
1E76K0B,0,NA,-0.745836342,0.234741923
OCVXHH5,0,Home,-1.459773846,-78.41839036
OCVXHH5,1,Home,-1.459130748,-0.09266586
TZP2QHT,0,NA,-0.625275385,-78.51701291
JYCN5IA,0,NA,-1.168024741,-78.4528698
JYCN5IA,1,NA,-1.164533608,0.1098972
DWWSU51,0,Work,-0.477809292,0.122568426
92PEE24,0,NA,-0.132099615,-78.57529732
92PEE24,1,Home,-0.760508654,-78.5010308
DRH713A,0,Home,-0.609207432,0.069629185
FE2ACOZ,0,NA,-0.034152957,-0.004173473
29VLD8K,0,Home,-0.093512115,-78.57985766
29VLD8K,1,NA,-0.093111472,0.440049278
WDQZK23,0,NA,-0.898091263,0.138526905
AYQB5IJ,0,NA,0.691379423,-78.67261757
AYQB5IJ,1,Other,0.688070716,0.4310364
4N2ZY69,0,NA,2.062441484,0.698590435
BI7RAKY,0,NA,125.8543936,-9.112484377
286LDGG,0,NA,-0.546741346,-78.5262942
286LDGG,1,Home,-0.546596673,0.129765867
THFOHTA,0,Home,0.431452692,-78.64189895
THFOHTA,1,NA,-0.066182607,-0.06401534
THFOHTA,2,Other,0.439523546,-0.005256639
THFOHTA,3,Other,-2.052309019,-0.041324353
IA1108F,0,Work,-1.131889328,0.056291558
0DMNXLG,0,NA,-0.714482733,0.090708884
ZF658RT,0,Other,-1.53107948,-0.147857581
V26DR87,0,NA,-0.844369235,-0.151144811
GI0AAKD,0,Home,-0.058497308,-78.58399577
GI0AAKD,1,NA,-0.009832519,0.526446718
NMYMGQ8,0,Home,-0.282857308,-78.5574805
CPK2BVK,0,Work,0.564348099,0.530765383
CPK2BVK,1,Work,0.071920007,0.617489728
U3PKAY7,0,Other,-16.08253494,-3.405573401
T5O5H5Z,0,Home,-0.092989988,-0.039058686
9IO2H41,0,NA,-0.3119425,-78.55404316
9IO2H41,1,Home,-0.311436419,0.687201624
XILELDQ,0,NA,-1.071192399,0.073341337
J1FJPUP,0,Home,0.188791731,0.352199023
J1FJPUP,1,NA,-0.130073409,0.429901671
X0ETC5G,0,NA,-0.723412212,-0.122896273
E7CBW4N,0,NA,-0.963737692,-78.47701282
E7CBW4N,1,NA,-0.964223839,-0.071326371
E7CBW4N,2,Home,-1.202444879,-0.064583044
KBBHT3S,0,Home,-0.011043819,0.599452332
JKH9US6,0,Home,-0.627171709,0.162935769
B7XIRL6,0,NA,-0.590309653,0.843415244
TBJPWJ0,0,Work,-1.506152308,-78.41290927
TBJPWJ0,1,Other,0.194135,-78.61385232
TBJPWJ0,2,NA,0.210361128,0.587074542
BB9BWS2,0,NA,-0.579942103,0.094142442
1ZDN3O1,0,Other,0.100512692,0.458033205
GZ65NZ0,0,Home,0.904481923,-78.69780241
GZ65NZ0,1,NA,0.289155774,0.542710428
GZ65NZ0,2,Work,0.902215264,0.42190962
GZ65NZ0,3,NA,0.477452848,0.555178358
R46LQFG,0,Home,-0.523736731,-78.52901293
R46LQFG,1,Home,-0.526239662,0.143693654
Q3IH7EW,0,Home,-1.119763654,-78.45857339
Q3IH7EW,1,NA,-1.119021756,0.051831357
XP8NL8K,0,NA,-0.017218488,0.108197369
O2DGVQS,0,NA,1.10353324,0.670260364
YUYC6E6,0,Home,-0.085355804,-0.003887195
FIWNF3N,0,NA,19.42028731,3.029439213
HSBL72U,0,NA,-0.918382692,-78.48237295
HSBL72U,1,NA,-0.916276825,-0.104322905
IU77UQZ,0,NA,-1.762370909,-0.107868283
FHX0GBA,0,Home,-0.363024231,-78.54800623
FHX0GBA,1,Home,-0.364702344,0.647881753
48ORONM,0,Home,-0.122085101,-0.057519714
E1A048M,0,Home,0.0650875,-78.59860125
E1A048M,1,Home,-0.030324099,0.024728854
E1A048M,2,NA,-0.118232743,0.117682636
NZOH6B6,0,NA,0.607728608,-78.66273156
NZOH6B6,1,NA,0.601258068,0.557266002
TOVJ2FG,0,Home,0.445387692,-78.64354582
TOVJ2FG,1,Home,-0.342443846,-78.55043845
TOVJ2FG,2,Home,0.448175205,0.00507657
TOVJ2FG,3,NA,-0.340950862,0.66323252
FM14HN0,0,Home,0.220443302,0.529470299
Q07JMTN,0,Other,-0.282159585,0.150875734
ZCFA63L,0,Work,0.229070929,0.585896509
SRPZOSK,0,NA,2.404172335,-78.87503855
AAJQ150,0,NA,125.3055771,-9.051987609
XVBEGP9,0,NA,0.348678872,0.26171345
0DSZM85,0,Home,0.079460962,-78.60029993
KLT7AL8,0,Home,1.081170577,-78.7186838
KLT7AL8,1,Other,1.038778878,0.659513141
KLT7AL8,2,Home,-1.065313462,-0.049247727
8PSJVBS,0,Home,-0.273760192,-78.55855561
8PSJVBS,1,Home,-0.030259808,-78.58733293
LYDYH2Y,0,Home,-1.747136808,-0.657847621
W4I5PKD,0,NA,0.698427064,0.538290401
Q877CUA,0,Work,0.37380473,0.525680536
EFNY6FB,0,NA,-0.128626154,0.480706818
M7SJY68,0,NA,126.4781541,-9.281084835
S68QEUY,0,Home,0.324532267,0.526634168
AB3QZYR,0,NA,-0.261427815,0.676930835
PRX6JFI,0,Home,-0.201140635,0.788251463
PAL03JF,0,NA,-0.141744231,0.831370455
EH9FKMA,0,NA,13.42780385,-1.396819545
EH9FKMA,1,Work,14.87606287,-1.453235369
HWH7K2R,0,Home,0.785907308,-78.68378905
S3OAZU9,0,NA,0.118157261,0.574902999
S0IMRQ1,0,Work,-0.08860129,0.645167994
RT9WQ69,0,NA,-0.217288462,0.452411364
3W1UTT4,0,NA,0.646343621,0.555977205
7ENMW33,0,NA,0.00271777,0.431561288
RA036J2,0,Home,-1.046262429,-0.139336233
V9P22LS,0,NA,0.099671154,0.004795
XPQNLMU,0,Work,-0.647788232,0.184857494
M5YRIPE,0,NA,-0.470905973,0.117759597
8QT85T2,0,Work,-1.154003838,-0.097813047
98BI9JS,0,Work,-0.153005593,0.150230988
WOYZ2EI,0,Home,-0.053637308,-78.58457014
4A0H12U,0,Home,0.714806569,0.52034774
VTE5GOZ,0,Home,0.028344424,0.282764219
XXC3CE7,0,Work,-0.248169808,-78.56157993
XXC3CE7,1,NA,-0.342752804,0.333887732
085PW1K,0,Home,0.065026977,-0.009882311
ZRQPNNL,0,Work,-0.119896346,-78.57673952
ZRQPNNL,1,NA,-0.121859998,-0.005316631
10SIRPM,0,Home,-0.924133654,-78.4816933
10SIRPM,1,NA,-0.201813426,0.855824271
K065J1S,0,Work,0.435220523,-0.011177901
8ZNFWZU,0,Home,-1.649983714,-0.044480949
Y8902PW,0,Work,19.0380513,2.971089128
UJY1MXV,0,Home,-0.773592885,-78.49948448
UJY1MXV,1,NA,-0.591449786,-78.52101048
UJY1MXV,2,NA,-0.891582069,0.785892529
UJY1MXV,3,NA,-0.596134367,0.792298589
7EN5EPN,0,NA,-0.054759423,-78.58443752
7EN5EPN,1,NA,-0.053381802,0.609464202
T0VZTDE,0,NA,-1.103931411,-0.077504457
3TUO7N8,0,NA,1.08246514,0.018559773
RH36OYA,0,Work,-0.318095577,-78.55331598
XZ9SLAN,0,Work,1.866369961,0.758444677
8OYN3K8,0,Work,-1.052464927,0.160412964
AHDHZT5,0,NA,-0.177252115,-78.56996111
CGXMNDZ,0,NA,-0.335801611,0.626498126
9GE14HX,0,Work,-0.04897791,0.482173505
I6AT16S,0,Home,-0.432071236,0.664657951
KRQNALZ,0,Home,-0.485294379,0.951652446
CA6VXM3,0,Work,-1.111846335,-0.224531617
NADP0U5,0,Work,0.197013226,0.044901492
T0US8NA,0,Home,-0.595620973,0.761316566
EU23AAK,0,NA,0.145925577,-78.60815484
EU23AAK,1,Home,0.142424402,0.900743727
6VYK18Y,0,Home,15.27385313,-1.333064785
9BNSC4V,0,Home,0.021058793,0.851203556
36IMBDL,0,Home,126.7000768,-9.378585107
ZFE9NYM,0,NA,1.72817334,0.727867415
VL0C5PP,0,Home,-0.828834229,0.16632663
7PM7UH4,0,Work,-0.629913462,-78.51646477
7PM7UH4,1,NA,-0.358026218,-78.5485969
7PM7UH4,2,Work,-0.356560671,0.687888949
95ZSXJ4,0,NA,-0.799134231,-78.49646595
95ZSXJ4,1,NA,-1.316355962,-78.43533975
95ZSXJ4,2,NA,-0.793749575,0.108800971
95ZSXJ4,3,Home,-1.316421085,0.080923163
CGAC1IH,0,Other,1.390552193,0.716346841
VUJ856F,0,NA,0.536888943,0.569943609
XKFO68E,0,Home,0.419858428,0.554209446
Y0NIFN7,0,NA,-0.631714447,0.064049123
PMGTHGX,0,Work,-0.151418462,-78.57301418
PMGTHGX,1,Work,0.196173077,-78.61409318
PMGTHGX,2,NA,0.187364583,0.352702902
PMGTHGX,3,Home,-0.149728397,0.477671138
WJNHIX7,0,NA,-15.84799056,-3.328100994
S2WZ5U3,0,Home,-0.436107692,-78.53936909
S2WZ5U3,1,NA,-0.432588315,0.046315302
KFN27ZC,0,NA,0.11074501,0.585353209
IGIY6XK,0,Work,1.276231405,0.400856431
IGIY6XK,1,Work,0.482645948,0.486463891
MJI67PF,0,Other,0.272451923,-78.62310795
MJI67PF,1,Home,-1.026233901,0.076005527
MJI67PF,2,Home,0.220005801,0.517968264
KYLRFIH,0,Home,-0.963306315,-0.184603082
PGGPCS8,0,Home,-96.40753846,43.55797386
Z2GPEWD,0,Other,1.95150641,0.335537879
8YASTIG,0,Other,0.302282885,-78.62663343
8YASTIG,1,Work,0.304203359,0.47409805
8YASTIG,2,Work,0.026123128,0.345459708
R1AB1UN,0,NA,0.7182125,-78.67578875
R1AB1UN,1,NA,0.56371558,0.528443135
ZPX0E3M,0,NA,-0.213730508,0.163503452
495QYWS,0,Other,0.043965385,-78.596105
KQX8XXK,0,Home,-0.893621154,-0.281007273
2C0QUDX,0,NA,0.005821822,0.434773635
9AXEB2C,0,Home,125.0662339,-9.051467931
6UQBQKQ,0,NA,13.92054462,-1.407759734
LF2PFER,0,Work,-0.404337087,-0.134352811
QDACUW5,0,Home,0.678098846,-78.67104805
QDACUW5,1,NA,0.679066382,0.421238169
KCGNR24,0,Home,-0.700829231,-78.50808382
1HLKBB6,0,NA,-0.132104007,0.12092172
6U8U3EP,0,NA,-1.074226346,-78.46395507
6CGX3WN,0,NA,0.140990128,-78.60757156
6CGX3WN,1,Home,-0.787998649,0.12517618
DE7BXKX,0,Other,-0.625594642,-0.166712098
FKO24P7,0,Work,-0.254014231,-78.56088923
FKO24P7,1,NA,-0.221239955,0.42545088
214940O,0,NA,0.009080485,0.820529589
214940O,1,NA,0.040392646,0.001027879
214940O,2,Home,-0.863790811,0.120475334
214940O,3,NA,0.305278972,0.289934556
SANNMH9,0,Work,125.8380333,-9.11564283
UNMGHRZ,0,Home,-0.312468193,0.056588468
9VCPHSL,0,Home,-0.46663,-78.53576191
P86TR51,0,Other,-0.676777373,0.069444593
E2VECVG,0,NA,-0.522273601,0.024208113
96X8J2Q,0,NA,0.004961538,-78.59149545
O81MJMB,0,Other,-0.71927723,0.23006567
RNMB0TW,0,NA,125.8917102,-9.093006167
YXE45KY,0,NA,-1.113653029,-0.131335326
X5VXRD3,0,NA,-0.398444396,0.940638467
H9WM6PU,0,Other,-0.009643438,0.605310521
506TZBU,0,Home,-0.490908654,-78.53289261
NBHALP1,0,Home,126.5295298,-9.281833735
XPZ70GD,0,Home,-0.406670691,0.121249517
XPZ70GD,1,Home,-0.970394164,0.080434982
OC5VKBP,0,Other,-0.0838575,-78.58099866
OC5VKBP,1,NA,-0.464356154,-78.53603064
OC5VKBP,2,Home,-0.084249473,0.648509709
OC5VKBP,3,Home,-0.496669338,0.699044582
7LC3DZI,0,Other,0.659048654,-78.66879666
7LC3DZI,1,NA,0.659490994,0.542044678
ZZYY4EX,0,Home,-0.227008269,-78.56408084
8HFFREI,0,Home,-0.159689231,-78.57203673
L60LSVY,0,Home,0.610456631,0.554758419
1FTYE4K,0,Home,0.43353067,0.522888981
LE4ZOQZ,0,NA,1.287640962,-78.74308484
LE4ZOQZ,1,Home,0.078394808,-78.60017393
LE4ZOQZ,2,NA,0.084431348,0.829928659
LE4ZOQZ,3,Home,-0.494548493,0.856074204
LE4ZOQZ,4,NA,1.285007547,0.772541681
CJ1FUFG,0,NA,-0.019517689,0.132974275
14QQRTB,0,NA,0.046862308,-78.59644736
14QQRTB,1,NA,-1.454614615,-78.41900009
14QQRTB,2,Home,0.046851522,-0.010102299
ORB70AH,0,Work,-0.2207025,-78.56482607
ORB70AH,1,NA,-0.000870385,0.358262909
ORB70AH,2,Home,1.038381676,0.487978351
